AUC,num_iterations,learning_rate,max_leaf,min_data,feature_fraction,reg_alpha,lambda,min_split_gain,verbosity,max_bin,objective,metric
0.7917028985507246,100,0.20359731232745293,45,16,0.9,4.885318521493765,9.053364910793233,84.61037132948555,-1,60,binary,auc
0.7531642512077295,100,0.6342844473091942,22,2,0.1,3.335565386050882,1.3081966070170226,97.9797953828836,-1,110,binary,auc
0.7702516103059581,100,0.7412309083479308,40,45,0.7,5.609068647747463,1.11873880589335,94.50509390466391,-1,450,binary,auc
0.8461433172302738,100,0.9039285715598931,39,2,0.6,5.82509566489794,1.4809378556748265,12.744551928213877,-1,200,binary,auc
0.8163919082125605,100,0.36465151532725604,7,22,0.4,6.820666883105765,6.66933410635543,35.36786346146184,-1,360,binary,auc
0.8104720209339774,100,0.8841347014510089,31,39,0.3,9.257638225695565,2.3673733222935867,16.250176710043863,-1,120,binary,auc
0.7454055958132045,100,0.8814162046633244,6,11,0.6,7.823864961476317,4.1171316655155366,66.99071292881968,-1,480,binary,auc
0.8068337359098228,100,0.810749316574389,22,10,0.2,3.825417225969343,0.3872460766578645,47.06900210859904,-1,130,binary,auc
0.8115891706924316,100,0.816586605596929,34,22,0.5,8.205363809715621,8.713230358630081,22.2923547205809,-1,430,binary,auc
0.8082095410628019,100,0.19312978832770866,26,17,0.2,9.668891040483611,2.791249927218714,64.14817386076277,-1,260,binary,auc
0.8408927133655395,100,0.6795181183602637,39,21,0.1,1.1534175185142759,9.704006110222279,17.856781617246366,-1,170,binary,auc
0.8146024557165861,100,0.03825719735326272,43,27,0.6,7.285450606527043,3.136773141949912,60.62088533061433,-1,330,binary,auc
0.8285084541062803,100,0.11564578402933046,41,12,0.5,0.4438653371323109,4.360575154549723,51.99203485665854,-1,350,binary,auc
0.7646427133655394,100,0.6868571469145267,47,12,0.6,4.31297399624987,9.488744859713144,92.07708562180402,-1,400,binary,auc
0.8246004428341386,100,0.31391564505835967,12,46,0.5,5.071225040352692,6.668929041057297,32.61829048573999,-1,450,binary,auc
0.8056270128824478,100,0.295655202525947,13,12,0.7,6.649294342127715,3.7914527712254174,74.813456015889,-1,120,binary,auc
0.8253200483091787,100,0.6155149159513805,24,25,0.9,8.337251693040574,3.0387494926835377,21.01826848826419,-1,380,binary,auc
0.8191213768115942,100,0.6066615704797627,25,29,0.8,4.421597993048074,2.137014009891003,47.31861859093263,-1,480,binary,auc
0.8514170692431562,100,0.16969139619805473,10,18,0.9,6.638538363049987,6.192608053623755,9.338720007556267,-1,490,binary,auc
0.7969535024154589,100,0.23486859852668396,24,14,0.4,1.4735396224577268,0.46213718092758427,98.39360227818514,-1,400,binary,auc
0.7755414653784218,100,0.8497376946247319,9,29,0.7,8.861369090509815,5.756708994093182,71.83459154989886,-1,250,binary,auc
0.7680867552334942,100,0.49437716901043693,20,9,0.1,8.926598262113664,8.604405654225214,88.5465205509866,-1,500,binary,auc
0.7828039452495975,100,0.4251461939427341,16,44,0.9,4.645498845742521,5.574057940333953,91.74700144554402,-1,80,binary,auc
0.7474929549114332,100,0.45646182547017256,34,42,0.9,9.87892453066448,5.954523184694197,95.0039608443156,-1,290,binary,auc
0.7792129629629629,100,0.6126523227617628,37,27,0.9,4.459136120767004,1.591579075429993,86.14949097832623,-1,290,binary,auc
0.8120833333333334,100,0.25919154846501935,20,40,0.5,7.658136842971654,5.212998128279821,62.67484369817813,-1,180,binary,auc
0.8172101449275362,100,0.4398725932649027,50,18,0.4,2.717151070821846,3.197095684187623,54.01522225184564,-1,90,binary,auc
0.8241968599033817,100,0.1508306580130866,29,44,0.3,7.064191416945523,0.6422885071387807,40.75993696665867,-1,350,binary,auc
0.7852606682769727,100,0.46592430335115065,8,13,0.7,3.8947681266694123,7.697957723146632,94.60620335901005,-1,20,binary,auc
0.8144585346215781,100,0.8567320323039342,41,24,0.8,0.058960835839930725,3.517588026718247,75.34751250593858,-1,270,binary,auc
0.8091092995169082,100,0.5382205676102315,39,38,0.4,4.882294775502505,2.7293531176325656,48.56419937985004,-1,250,binary,auc
0.7509702093397745,100,0.33612954369838244,48,25,0.3,8.405056630625586,9.19541620668976,98.07219775189232,-1,350,binary,auc
0.8225493156199677,100,0.02696645190513769,30,37,1.0,6.629997568361613,0.8394746216200022,42.861276966109486,-1,300,binary,auc
0.8177385265700484,100,0.18172902651343215,21,24,0.6,2.1166028421148155,3.2684580488130854,76.12297078940271,-1,250,binary,auc
0.8681149355877615,100,0.278256615638806,31,16,0.2,4.70306836213047,7.490242610828507,5.208560824325548,-1,230,binary,auc
0.8153743961352657,100,0.22422216571974818,9,49,0.1,7.542332040595262,9.496117327159888,19.93606823625329,-1,20,binary,auc
0.8209410225442834,100,0.6213356565861579,20,8,0.8,6.6945884461991065,5.639695819300191,21.796454090650364,-1,450,binary,auc
0.8522453703703705,100,0.2562436965621866,28,10,1.0,6.072474938909317,7.479256519552858,11.453287137889767,-1,110,binary,auc
0.7233917069243156,100,0.9647207730340877,11,37,0.1,9.288871684071216,5.757967284124142,90.80261510474446,-1,250,binary,auc
0.8310205314009662,100,0.3966544415166273,50,12,0.2,5.920978612498522,8.305716337803183,24.284938053713212,-1,450,binary,auc
0.8558232689210951,100,0.772480884951224,48,38,0.2,7.96227216600212,5.659325553673159,4.106913020613612,-1,350,binary,auc
0.8123309178743962,100,0.42837801323474445,28,4,0.9,6.475432540568051,0.12652150165853082,42.00587408418276,-1,320,binary,auc
0.8069333735909824,100,0.10553887064399858,28,40,0.8,7.07308643706077,4.354871450076771,73.37953040133918,-1,420,binary,auc
0.8150322061191626,100,0.27008239638740084,39,49,0.8,4.648737716345078,8.257345984207555,59.24746190637017,-1,210,binary,auc
0.808751006441224,100,0.8517131600193318,10,17,0.8,2.43863439190956,4.647084666032317,61.03317042305206,-1,250,binary,auc
0.8238536634460547,100,0.33639661989137526,36,20,0.3,4.875499323913443,3.548249661760953,25.835240885867805,-1,180,binary,auc
0.8860638083735909,100,0.8803199797582254,49,17,0.9,0.10151114438677111,9.480625777770312,8.561296195802125,-1,470,binary,auc
0.810823268921095,100,0.40642812467051925,40,48,0.4,6.9060933944652305,6.459028997409523,49.082133507858615,-1,20,binary,auc
0.8187801932367149,100,0.09305335055467168,19,25,0.4,3.062060301300884,5.815555853323672,47.32604887595247,-1,340,binary,auc
0.8281048711755232,100,0.34375739414620254,40,21,0.6,7.028549421857689,2.7091642697619633,25.14036762009415,-1,80,binary,auc
0.8220913848631239,100,0.7212843313260696,25,7,0.9,9.508775603934348,6.901635541405517,19.154097301054474,-1,480,binary,auc
0.7540076489533012,100,0.4841985872127087,42,48,0.9,5.967907405123017,9.80510630462513,83.2628363327068,-1,190,binary,auc
0.861388888888889,100,0.2274831634825547,16,19,0.1,7.080184857110313,1.2658295984798162,4.551570098321833,-1,40,binary,auc
0.8646064814814816,100,0.5533589667986083,49,8,0.8,1.0258764678776067,0.12265403375507966,28.43393271371494,-1,310,binary,auc
0.783082729468599,100,0.44046879813601025,16,3,0.5,9.410635967681033,4.7772918726568765,82.21156452994303,-1,260,binary,auc
0.7646950483091788,100,0.491746560291068,41,40,0.1,1.5172700695095642,8.111420762750475,94.91256423580312,-1,60,binary,auc
0.8178492351046698,100,0.9939181227102202,12,35,0.7,6.063176512429628,7.907408298434194,22.568713706503463,-1,340,binary,auc
0.7936704911433171,100,0.38037802614654936,33,19,1.0,9.90031260466798,3.0538024431936037,62.102732107214855,-1,400,binary,auc
0.8449728260869565,100,0.9601087774342991,11,48,0.4,6.2551503040660315,2.646461252900074,8.11874654669843,-1,160,binary,auc
0.8218136070853462,100,0.17381354832643447,9,10,0.1,4.085175726600267,6.893711357847689,46.991247900768585,-1,30,binary,auc
0.8552022946859903,100,0.23147623455602584,50,18,0.8,0.7117976015347927,2.3342380616002556,26.455462565889963,-1,410,binary,auc
0.768244766505636,100,0.5897895892052578,17,27,0.2,5.445623787105786,6.476347234024807,90.8411445212606,-1,100,binary,auc
0.761069847020934,100,0.07140983685581415,15,50,0.5,5.950440373194047,8.242403013200093,92.11925289676381,-1,290,binary,auc
0.8178119967793881,100,0.12435365817470823,49,19,0.7,9.426762407440407,5.0047217711792555,49.37952193450843,-1,60,binary,auc
0.8117824074074074,100,0.5980366620411036,32,47,0.6,6.037136409459106,0.2586489238833545,22.892441572182697,-1,440,binary,auc
0.8084480676328504,100,0.8359586139061813,41,37,0.1,9.995724168774514,6.722815843032393,26.95110259670539,-1,30,binary,auc
0.8263184380032207,100,0.7631090041717055,16,30,0.9,6.515094894336864,9.160727879267675,18.148914722312593,-1,380,binary,auc
0.8169323671497584,100,0.43588498707700307,36,5,0.8,3.4796105629465046,3.33308393665092,67.01335095211854,-1,110,binary,auc
0.7812580515297907,100,0.3298036635789654,49,31,0.5,6.625835369914288,4.004522548136564,76.0499772057657,-1,30,binary,auc
0.7790952093397746,100,0.45482590860172945,25,16,0.6,1.1592160143095787,7.725479260398078,86.4910584051879,-1,10,binary,auc
0.8099677938808373,100,0.657660386483129,39,29,0.7,0.5420408537672861,5.184393924607288,62.26338726017113,-1,320,binary,auc
0.8028109903381642,100,0.625408742145009,8,13,0.5,5.492196390853317,9.276727608444478,43.811609507237826,-1,450,binary,auc
0.8033544685990338,100,0.4847117969499981,6,40,1.0,7.993137332744706,7.097828251002591,31.075013839333508,-1,10,binary,auc
0.7879277375201288,100,0.552251409053733,10,14,0.2,4.614478941787834,1.1746614908955755,83.21431737689012,-1,320,binary,auc
0.8123943236714976,100,0.9326530599341044,23,32,0.5,4.1549034293535305,4.824995769578563,47.22197819034078,-1,300,binary,auc
0.77135768921095,100,0.5512650768804697,29,12,1.0,5.08240891592894,8.79326255146476,86.40269344285882,-1,180,binary,auc
0.8154941626409018,100,0.772675132677005,31,21,0.9,2.671726630669048,0.0256525935857721,72.60509826135325,-1,380,binary,auc
0.8197504025764895,100,0.5799233838834041,47,31,0.3,4.465473930431944,4.843413855517204,33.24399557107493,-1,490,binary,auc
0.813503421900161,100,0.543430062958673,34,20,0.4,9.807746313325943,2.3880554416624933,38.29708489296022,-1,500,binary,auc
0.8121910225442832,100,0.41077509554957814,25,47,0.8,7.052278810250026,8.114089025648768,38.607875249098235,-1,430,binary,auc
0.7459480676328503,100,0.7923936606999303,46,9,0.8,9.648244383709104,1.262462698093887,96.53535901768538,-1,220,binary,auc
0.8319806763285024,100,0.8697003133622154,33,6,0.9,9.104416776964669,0.15347597915260636,14.415541596694748,-1,420,binary,auc
0.7869524959742351,100,0.9699567940411062,9,30,0.5,3.385612340514317,6.927045985868821,64.98366525792726,-1,220,binary,auc
0.8003250805152978,100,0.8523413365658931,39,24,0.6,6.267991790079877,8.874386829093233,48.794748539017895,-1,350,binary,auc
0.817487922705314,100,0.03589909983768658,9,15,0.5,9.974259229562154,7.46766366737927,43.397147192312566,-1,70,binary,auc
0.9072795893719806,100,0.7603696929942654,50,6,0.8,1.6636478672922517,2.9946608024406474,2.89472493975681,-1,210,binary,auc
0.799886272141707,100,0.7961434651622118,23,22,0.6,4.306867878554001,2.441974321839684,41.20517489755754,-1,440,binary,auc
0.75056461352657,100,0.7925194738809532,15,11,0.2,6.094917868885368,3.825442986168739,68.31345799627138,-1,320,binary,auc
0.7453774154589372,100,0.9128290160235548,14,14,0.8,6.379046310035685,4.59570499176731,66.68407172664807,-1,300,binary,auc
0.7708121980676329,100,0.901209423598883,48,34,0.3,0.7386190028287298,9.45235634934646,98.76516952184714,-1,200,binary,auc
0.7702616747181964,100,0.6389387023600122,32,44,0.5,4.568358126677865,3.0212167053831362,99.93735655001792,-1,310,binary,auc
0.8250311996779388,100,0.10665326742236092,29,36,0.6,5.748119301786451,9.926920436268976,29.523075388326937,-1,430,binary,auc
0.7570762882447665,100,0.39580574091136733,5,36,0.1,9.106169537187105,7.451721541339701,83.28388996731884,-1,190,binary,auc
0.8465338164251207,100,0.7757409796033808,19,38,0.6,2.1900453892810545,1.901319892770883,25.062680004361603,-1,490,binary,auc
0.8007739533011272,100,0.720928376670709,47,43,0.3,6.282481036868983,9.034037040729679,64.63406088905228,-1,200,binary,auc
0.8302153784219002,100,0.7886104840101539,7,37,0.6,7.323597679392383,0.9013337574621894,29.51104516291553,-1,480,binary,auc
0.8183625201288245,100,0.41550309341877745,17,8,0.9,8.764605967066405,3.6585753061512385,50.17947622648401,-1,180,binary,auc
0.8411181561996779,100,0.8304726195673974,21,30,0.5,7.465593507170451,3.3871525380188627,11.516970744975941,-1,50,binary,auc
0.8168689613526572,100,0.14075701500588267,19,43,0.7,9.672697473000323,8.04587644020562,36.577504940556636,-1,260,binary,auc
0.8270340177133655,100,0.013918655100901178,39,7,0.8,3.68585658616039,7.490116035367608,26.216140824973643,-1,250,binary,auc
0.775511272141707,100,0.8224173012267743,28,6,0.4,4.714768679814386,6.195468670445296,94.3169136057849,-1,210,binary,auc
0.8095239533011273,100,0.9152559087431594,19,41,0.2,6.354039223779391,4.642675363226804,70.10771654709441,-1,420,binary,auc
0.8634198872785829,100,0.4082958557954127,13,2,0.1,3.043645843560052,4.926246189782058,9.71919986218216,-1,350,binary,auc
0.8454317632850241,100,0.13566404870633653,34,23,0.9,4.1912675341472285,7.422690147653158,15.452290240983501,-1,270,binary,auc
0.7838747987117552,100,0.654921897493464,36,39,0.7,9.390530657136553,2.7974014008578862,69.02806637475636,-1,140,binary,auc
0.7742381239935587,100,0.44338308606070165,20,23,0.2,9.80927718324067,3.6733495849718043,90.16962124246547,-1,420,binary,auc
0.7511986714975845,100,0.35867384121231793,30,17,0.4,9.682068759363867,9.490107882621375,82.41910819315714,-1,60,binary,auc
0.807487922705314,100,0.662768738061978,46,40,1.0,9.710933120649862,0.50578510662873,33.3509156432516,-1,90,binary,auc
0.7516727053140098,100,0.7869780999763158,18,4,0.9,2.071573703466585,2.1595135191867474,86.96954267695448,-1,220,binary,auc
0.8134420289855072,100,0.77436857780482,43,0,0.5,8.584061263801763,1.44687980320508,12.99921314434368,-1,170,binary,auc
0.7740167069243156,100,0.7985138235576236,12,42,0.1,1.318032295618975,3.582422792165328,78.84315344537168,-1,380,binary,auc
0.8630475040257648,100,0.32377146196202244,16,16,0.1,1.2675854371278028,4.209605569100791,11.36493067865466,-1,50,binary,auc
0.7718297101449276,100,0.47624596542325026,28,32,1.0,1.0905401000384551,5.038386897858214,94.54156429701062,-1,30,binary,auc
0.8557165861513688,100,0.7272429971637352,47,33,0.5,4.580425220976821,9.640261831220286,6.082540749450582,-1,310,binary,auc
0.8560940016103059,100,0.8472985431672427,32,43,0.2,4.902688541442252,9.097008291152292,7.34907157664505,-1,60,binary,auc
0.823070652173913,100,0.3221118197463261,14,4,0.3,2.7501599955795317,6.330767243010155,54.835643404836055,-1,210,binary,auc
0.8524064009661836,100,0.3809043988185208,43,33,0.5,4.537154175754717,6.054267915353129,9.917846167904198,-1,450,binary,auc
0.825175120772947,100,0.11441407243007962,46,41,0.9,7.208399166575992,2.150230663274969,45.15549159652815,-1,150,binary,auc
0.8266666666666667,100,0.4138135711769134,34,25,0.7,7.296125076345044,3.12548349997133,31.25235711418678,-1,170,binary,auc
0.8715660225442834,100,0.37430102343553684,14,43,0.8,0.6713330813664775,8.317718884748546,9.323010170367741,-1,70,binary,auc
0.8187037037037037,100,0.744588969191879,28,8,0.9,0.5998097797084656,9.566246238469065,56.16833815697281,-1,430,binary,auc
0.7570450885668276,100,0.1222312853545593,27,42,0.7,8.68092148869065,7.2106067874614945,96.83986253114745,-1,390,binary,auc
0.8550311996779387,100,0.31244889908765394,11,36,0.9,2.127388056720061,6.5673630298815215,22.424486910756556,-1,70,binary,auc
0.7724345813204511,100,0.35011399422119116,40,23,0.2,7.626056319368497,5.741000043314627,80.72213711523443,-1,360,binary,auc
0.7744011674718196,100,0.9745466021257082,44,39,0.9,0.262538314535834,9.290842909949363,82.9460789959663,-1,180,binary,auc
0.8326942431561997,100,0.028953181061268318,22,44,0.5,9.215375210331727,3.510234207369818,18.140555821256864,-1,100,binary,auc
0.8483625201288245,100,0.5663210947613763,30,4,0.3,7.4096905911842,9.71810318758019,9.175768305444532,-1,340,binary,auc
0.8329196859903382,100,0.21513288003351094,31,29,0.6,1.5740927584508868,3.116373697042164,32.43828920784265,-1,370,binary,auc
0.8537188003220612,100,0.5962237722050923,8,9,0.3,7.544358791249854,0.4976249243295716,8.158152753191317,-1,290,binary,auc
0.8207659017713366,100,0.6619386928082612,36,38,0.8,4.141837378827247,2.1556896533774683,51.234630580110476,-1,230,binary,auc
0.8740016103059581,100,0.42991363339789035,23,43,1.0,4.866327533642508,6.671325587363496,4.541736260442752,-1,260,binary,auc
0.8594202898550725,100,0.9844456583211195,8,0,0.4,3.0141936201843675,2.112339792203123,13.7234805257327,-1,170,binary,auc
0.8240821256038648,100,0.2894471312174376,12,0,0.8,7.470141234297678,1.756948018758423,38.02074457152362,-1,460,binary,auc
0.8857840177133656,100,0.23011071607665967,40,42,0.6,0.7207549659215784,8.617643620225886,4.230226156279137,-1,20,binary,auc
0.813467190016103,100,0.45975425035627504,9,20,1.0,4.292842863008356,4.044228845052343,64.01416690475789,-1,190,binary,auc
0.7922403381642513,100,0.11517337266379823,6,20,0.3,8.013221543104521,6.181252633042402,83.20259130717072,-1,240,binary,auc
0.8272161835748792,100,0.08812988129788468,11,15,0.7,5.888712883029119,5.239625430006316,39.5766696859333,-1,200,binary,auc
0.8023651368760063,100,0.7458048264646029,19,21,0.3,0.7637937747302115,6.332246669681865,53.06048207726482,-1,130,binary,auc
0.8570239533011272,100,0.9059227315800504,27,22,0.3,2.362688489467243,1.4644421827769438,19.727180282398326,-1,390,binary,auc
0.8119545088566827,100,0.15286978900592985,46,4,0.3,9.512921405795819,6.279487721183674,46.39530685130195,-1,370,binary,auc
0.8145420692431562,100,0.7598771496077484,33,43,1.0,6.429918306715661,9.865319477358593,32.320824164336074,-1,410,binary,auc
0.8185054347826087,100,0.3161388944905802,33,4,0.8,4.422080638362848,3.028204351390129,27.467366748615916,-1,40,binary,auc
0.7643911030595814,100,0.3519422226200766,9,19,0.8,4.519138637006822,0.5689005083395238,83.16966316631215,-1,50,binary,auc
0.8098429951690821,100,0.6446664695758374,10,39,1.0,5.070678173339552,4.627116589272723,55.43163713383039,-1,480,binary,auc
0.8409993961352656,100,0.8958767655568026,33,36,0.4,3.2152676288042836,4.756290279430695,15.086107669563853,-1,40,binary,auc
0.8156833735909825,100,0.4505231090150913,26,45,0.2,5.045490015009574,1.7255891143636493,24.774372359828423,-1,290,binary,auc
0.8133202495974236,100,0.9909860226468875,38,33,1.0,1.5874620798154138,3.728519821013271,28.28935786144179,-1,270,binary,auc
0.848119967793881,100,0.7744647885737355,48,38,0.1,7.892269315636647,6.473053569693069,6.591185427971746,-1,70,binary,auc
0.7368800322061192,100,0.5579632124184023,29,18,0.5,7.237336550024618,6.565640864104779,90.63426971636773,-1,100,binary,auc
0.7841978663446055,100,0.3333620360605566,42,42,0.3,9.167464550571202,3.102317375518121,65.60547180360552,-1,430,binary,auc
0.8090398550724638,100,0.39195798433536033,43,45,0.2,3.095818874159609,3.7667930605630016,79.16619578635435,-1,90,binary,auc
0.8048892914653785,100,0.6701163999947225,48,33,0.2,6.460248207334879,4.234063663221037,36.182809634678456,-1,240,binary,auc
0.8515992351046698,100,0.3088660700638809,18,21,0.8,1.9200523366438627,9.999766211030286,15.49451729444048,-1,190,binary,auc
0.8595541465378421,100,0.8444283886858833,11,32,0.9,8.351198266345559,8.836821654925616,3.774749235756125,-1,220,binary,auc
0.7516727053140098,100,0.8763927725427418,44,8,1.0,3.767198708225247,1.622472120884505,83.13450566891255,-1,500,binary,auc
0.8156944444444444,100,0.6247404799539127,15,46,0.8,0.43692427954514335,3.6429941413076907,71.958567379065,-1,290,binary,auc
0.8075473027375202,100,0.6105954221258157,33,14,0.9,2.3916849724551947,9.655966371940364,78.43702395932048,-1,130,binary,auc
0.8070883655394525,100,0.3678409582250328,41,28,0.8,7.69438551975576,7.781240372499259,50.29066914875789,-1,270,binary,auc
0.8052677133655395,100,0.9662681532059473,17,38,0.3,8.730019200593471,0.5217980326100458,48.0590655461825,-1,240,binary,auc
0.7744011674718196,100,0.5545407454244312,11,45,0.9,8.511660480847787,2.8506301405932843,76.31168302916909,-1,180,binary,auc
0.809549114331723,100,0.44931922037382577,37,9,0.7,0.9171356965909339,9.105049537274093,81.67032558555005,-1,230,binary,auc
0.7360497181964573,100,0.9304719271262749,31,3,0.7,5.020071146932354,2.357780738634326,99.45253512382912,-1,240,binary,auc
0.8257679146537842,100,0.22453875860711592,25,6,0.6,7.91380637482176,1.3759958772587166,28.687939731326818,-1,310,binary,auc
0.8612026972624798,100,0.6960719885759836,13,48,0.8,4.4860147398224655,0.05251198305617932,7.9225771270721275,-1,170,binary,auc
0.8284088164251207,100,0.21565474446835442,14,35,1.0,5.277715058867242,1.1118686032423841,28.810157803923055,-1,200,binary,auc
